iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.100925404195,0.10213062869,0.100504848328,0.730328114092,0.72796170722,0.735343383585,0.0702643980003
10,0.100941687138,0.10203628848,0.100369801846,0.728832153186,0.726765057838,0.734040573237,0.753270279001
20,0.102010231127,0.103301055939,0.101455372239,0.707090854692,0.70482648584,0.706123208636,1.608305397
30,0.103490037029,0.104775708223,0.102893367343,0.705894085968,0.703629836458,0.704634282524,2.355905197
40,0.105610902502,0.106637132244,0.104876266929,0.687244440012,0.687674511368,0.681742043551,3.024567374
50,0.104217266382,0.105308920416,0.103689924874,0.690136631096,0.690865576386,0.686767169179,3.720166964
60,0.104247886466,0.105428124777,0.1035712945,0.687044978558,0.688073394495,0.685836590359,4.401262748
70,0.105699609879,0.107026617378,0.104768943386,0.679465443303,0.682090147587,0.678764191327,5.141775874
80,0.10571529131,0.10695981521,0.104589901462,0.681858980752,0.681292381332,0.679136422855,5.867356243
90,0.105148769602,0.106702961662,0.104049246858,0.682856288022,0.683685680096,0.683603201191,6.593339831
100,0.105246593226,0.106753040646,0.103957633603,0.684451979655,0.683685680096,0.685278243067,7.430790006
110,0.106908468454,0.107843888858,0.105776644531,0.678268674579,0.683286796968,0.680997580495,8.316936232
120,0.106857304247,0.107868853943,0.10555825167,0.676274060038,0.680893498205,0.679508654383,9.274760124
130,0.106618128414,0.107728545098,0.105283115229,0.676373790765,0.679297965696,0.681369812023,10.183683332
140,0.103043028758,0.103868833846,0.101845163665,0.711778198863,0.714798564021,0.715056765308,11.074997506
150,0.1029884328,0.103910842914,0.102028528316,0.709584122868,0.713601914639,0.711520565792,11.843577229
160,0.104197186745,0.105108977764,0.102806623328,0.69741697417,0.697247706422,0.698120230784,12.721069492
170,0.103492362267,0.104126512134,0.102117420808,0.69941158871,0.698843238931,0.7016564303,13.602847677
180,0.103250132944,0.104228542732,0.102351390847,0.697317243443,0.696449940168,0.699423041132,14.428307296
190,0.104017569203,0.105034594866,0.103201701942,0.69033609255,0.692062225768,0.691978410571,15.595387485
200,0.104069460965,0.105196738246,0.103318800695,0.692530168545,0.691663342641,0.692722873627,16.530897622
210,0.102854561086,0.10369183013,0.102207136142,0.698613742894,0.69605105704,0.700167504188,17.418937591
