iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.103778102217,0.105504114062,0.10253484969,0.742096339882,0.742720382928,0.746510329425,1.716426414
10,0.110091783381,0.110798952067,0.109712714134,0.644260496659,0.648982848026,0.644705006514,17.839529722
20,0.107871751926,0.108711555454,0.108652008071,0.720255310661,0.71639409653,0.7202680067,34.711719242
30,0.111108258526,0.111497428119,0.111299880054,0.760047870749,0.760271240527,0.760282895961,51.572443999
40,0.100805977783,0.103457400603,0.100988133007,0.754163757854,0.751894694854,0.752652149637,68.608989727
50,0.099579703854,0.0995744083513,0.0995174506532,0.745387453875,0.747108097327,0.742788014145,86.389582027
60,0.0994558771746,0.0985586091376,0.0983549105298,0.761643562382,0.761069006781,0.761213474781,104.447642374
70,0.102555274768,0.10290696666,0.102706375067,0.709085469233,0.708815317112,0.714870649544,122.443112217
80,0.100737927064,0.101671582901,0.10133021445,0.76034706293,0.760271240527,0.760096780197,139.566896674
90,0.0912508944183,0.091609522923,0.0910134273206,0.77281340381,0.76984443558,0.770519262982,157.343503345
100,0.0860002713907,0.0881791661957,0.0874826540013,0.751371297497,0.749900279218,0.749302065885,175.160284594
110,0.0920742109281,0.093394331659,0.0939848094256,0.749975067318,0.744714798564,0.746138097897,192.91364699
120,0.0865633226077,0.0889385945253,0.0880495186854,0.755161065124,0.755484643,0.752279918109,209.701321828
130,0.0917921285312,0.0926661360626,0.0932464282961,0.743692031515,0.749900279218,0.741671319561,226.954950055
140,0.0834533607397,0.0837728625282,0.0837395802618,0.768126059639,0.771838851217,0.766983063465,245.110347465
150,0.0859570892514,0.0866505500368,0.0864659539276,0.770020943453,0.775029916235,0.764935790061,263.179785774
160,0.0810757245533,0.0824151368366,0.082345255996,0.780392939065,0.788591942561,0.77740554625,280.244177405
170,0.081242180865,0.0826869106882,0.0832025486042,0.771716365812,0.779018747507,0.764005211241,297.566584393
180,0.0807608482406,0.0817681030057,0.082609835883,0.779894285429,0.780614280016,0.771263726038,315.188802098
190,0.0806581108586,0.0817948050595,0.0828743080648,0.776603171437,0.779417630634,0.770333147218,333.232362644
200,0.0821643771091,0.0834844891878,0.0836496146884,0.779495362521,0.77861986438,0.774427694026,350.732729736
210,0.0806059861106,0.0822998424017,0.0818447665842,0.781390246335,0.783007578779,0.779825051182,368.375778823
220,0.0870229828346,0.0884604435116,0.088905111913,0.765333599282,0.769445552453,0.757491159501,386.825886195
230,0.0858657470158,0.0876468368315,0.0877311121596,0.764635484193,0.76705225369,0.757863391029,404.539792538
240,0.081522955224,0.082850500917,0.0824921090265,0.778797247432,0.78141204627,0.778894472362,421.707313966
250,0.0803519181599,0.0819694867886,0.0814231000645,0.782487284332,0.785001994416,0.780569514238,439.84433453
260,0.0834851736334,0.0848145735728,0.0845717072255,0.780592400519,0.779417630634,0.77740554625,457.806794441
270,0.0812897855275,0.0825875993929,0.0825441928073,0.780293208337,0.77861986438,0.781686208822,475.816560611
280,0.085502122494,0.086129668601,0.086111094369,0.779495362521,0.779816513761,0.776102735902,494.236796059
290,0.0806186740079,0.0821607239454,0.0821820305284,0.777899670889,0.776226565616,0.774986041318,512.063164488
300,0.0803375152817,0.0813611271898,0.0819696268298,0.779295901067,0.780614280016,0.776102735902,530.755220708
310,0.0816423471764,0.0834995259673,0.0830415816593,0.780991323427,0.779018747507,0.779080588126,548.966729381
320,0.0822093155868,0.0835555024001,0.084173175831,0.775805325621,0.775428799362,0.775730504374,567.440554423
330,0.0818333033138,0.0833306310765,0.0829316496676,0.783883514511,0.783805345034,0.781686208822,584.857345493
340,0.0802957745649,0.0818213035146,0.0816656022485,0.785379475416,0.786597526925,0.783547366462,602.424511103
350,0.0854338972285,0.086298993659,0.0868118740533,0.771217712177,0.768647786199,0.767169179229,620.157874117
360,0.0838264182992,0.0851975600629,0.0853116512786,0.775007479805,0.773035500598,0.769588684162,638.148232496
370,0.0812326597844,0.0826430167016,0.0831438369356,0.78188889997,0.781810929398,0.779452819654,655.805446652
380,0.0836157005697,0.0855301663336,0.0853776597524,0.779495362521,0.77423214998,0.775358272846,674.61521669
390,0.0834286444106,0.085213882167,0.0850252701236,0.780592400519,0.777423214998,0.775358272846,692.298036505
400,0.0823074156706,0.0843874789401,0.0845693267203,0.775705594894,0.771439968089,0.773310999442,710.239511613
410,0.0814636436554,0.0826690863966,0.0837388648973,0.779096439613,0.776625448744,0.777219430486,727.721489688
420,0.0805682200942,0.0823770845653,0.0835765748204,0.782287822878,0.77861986438,0.775916620138,745.978583332
430,0.0815048105174,0.0824873947755,0.0831398247833,0.78288620724,0.780614280016,0.78112786153,763.95822111
440,0.081411519602,0.0828952130504,0.0835819411645,0.775905056348,0.776625448744,0.77461380979,781.766484554
450,0.0844716900604,0.085445413052,0.0846598923899,0.778797247432,0.780215396889,0.779080588126,799.378649821
460,0.0821615716467,0.0839154664937,0.0839860654387,0.778797247432,0.775029916235,0.775358272846,816.620436863
470,0.0825326963832,0.0836626387903,0.0836424341776,0.78627705196,0.78141204627,0.78391959799,834.068279553
480,0.0832241880254,0.0847786175379,0.0839204050179,0.778697516705,0.77861986438,0.777777777778,851.945780023
490,0.0801779670294,0.0822182086449,0.0824866656395,0.78288620724,0.776625448744,0.781686208822,870.118190524
500,0.0837282028969,0.0853309431261,0.0842925168038,0.782287822878,0.780215396889,0.77833612507,887.890475912
510,0.0839816899597,0.0856659198134,0.0850636322165,0.776702902164,0.777423214998,0.775358272846,906.305031782
520,0.0817707107753,0.0842725520774,0.0842086960877,0.777799940162,0.778220981252,0.775358272846,923.990619046
530,0.0865182790673,0.0880718598562,0.0871936722885,0.768923905455,0.769046669326,0.767727526521,941.087890876
