iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.275273102649,0.281831966583,0.275717708788,0.300289219108,0.286398085361,0.299832495812,0.0774835140001
10,0.273510718399,0.280168678652,0.274128105465,0.299990026927,0.284802552852,0.301693653452,0.797824279
20,0.287727583796,0.294894184875,0.289165295342,0.286725840231,0.277223773434,0.285873813512,1.490604392
30,0.280249351698,0.28679921488,0.281854753567,0.296698912935,0.284004786598,0.295179601712,2.278361229
40,0.283252533135,0.289689334181,0.28476685367,0.293806721851,0.281212604707,0.292201749488,3.054050341
50,0.284790380597,0.29116242656,0.286018847094,0.291612645856,0.277622656562,0.29089893914,3.829174458
60,0.28094356533,0.287831466432,0.282319884869,0.297496758751,0.285600319107,0.29927414852,4.605188534
70,0.284908159211,0.291715509851,0.286016376591,0.295502144211,0.282010370961,0.296296296296,5.396674502
80,0.286196065971,0.293006842557,0.287238405383,0.29450483694,0.281212604707,0.294435138656,6.205293269
90,0.280131464779,0.286656485402,0.281009855642,0.298593796749,0.284403669725,0.300018611576,7.113825632
100,0.28040839799,0.287132908124,0.281371966155,0.299591104019,0.287195851615,0.301507537688,7.996441148
110,0.277541542365,0.28476534818,0.278974532061,0.303380871647,0.289190267252,0.301693653452,8.869356517
120,0.275514424051,0.28284762012,0.277169426823,0.303580333101,0.289988033506,0.302438116508,9.660460489
130,0.269463288587,0.276778399469,0.271342972311,0.308267677271,0.296370163542,0.305602084497,10.451576133
140,0.268368907082,0.275707574799,0.270289968273,0.308367407998,0.293577981651,0.305602084497,11.23564166
150,0.266575357931,0.273677542038,0.268704757075,0.306771716366,0.291982449142,0.302252000744,12.034827113
160,0.261125444268,0.268210810979,0.263158819342,0.312755559988,0.29956122856,0.307649357901,12.853839154
170,0.259097534046,0.266590242893,0.261067845838,0.314450982348,0.300358994815,0.311743904709,14.08183003
180,0.256255516298,0.263485420462,0.258256078241,0.316345866161,0.298763462306,0.312860599293,14.88897399
190,0.253820746075,0.260910437705,0.256017348289,0.322529171238,0.302752293578,0.318630187977,15.783994766
200,0.240798035199,0.247562751257,0.24283292194,0.333599281939,0.317510969286,0.329052670761,16.520500702
210,0.241015329884,0.247743569844,0.243149461916,0.335095242844,0.319505384922,0.330727712637,17.298791301
220,0.236004351475,0.242500921958,0.23835099034,0.338486087564,0.325089748704,0.335194490973,18.095989172
230,0.234210373529,0.240647459754,0.236775513976,0.344769123367,0.328280813722,0.343755816118,18.910191377
240,0.233977730885,0.240151741551,0.236929159923,0.341079086467,0.328679696849,0.340777963894,19.757416842
250,0.227659405135,0.233972935219,0.2305009776,0.353645158073,0.339050658157,0.350455983622,20.543906707
260,0.225669362883,0.232268793697,0.228409594359,0.360327116785,0.341045073793,0.352875488554,21.553748686
270,0.223686049778,0.230353437599,0.226917597327,0.367407998404,0.351814918229,0.36199516099,22.462250275
280,0.221517552919,0.228037622192,0.224207076092,0.370898573851,0.355404866374,0.366461939326,23.32434833
290,0.22104369272,0.227632256772,0.223847769773,0.372693726937,0.355803749501,0.366834170854,24.211460197
300,0.218209144462,0.224675933769,0.220752965706,0.377480801835,0.364978061428,0.372417643774,25.120389394
310,0.218307608431,0.2247660039,0.220850194204,0.377580532562,0.364579178301,0.371673180718,26.207593651
320,0.212843058602,0.218797322222,0.215232057635,0.384362222001,0.367371360191,0.379117811279,27.081531762
330,0.198413690482,0.204499778922,0.201143117114,0.406502443403,0.393298763462,0.400893355667,27.946153396
340,0.191220314767,0.197366177227,0.193777884249,0.417472823377,0.398883127244,0.410385259631,28.814328042
350,0.181502814291,0.187693919038,0.183823768941,0.452777500748,0.427602712405,0.442024939512,29.70423646
360,0.169946089403,0.175595218685,0.172352841412,0.49107409993,0.471479856402,0.477386934673,30.676225347
370,0.164502621761,0.169977559642,0.166988997241,0.506931285529,0.486637415237,0.498976363298,31.602013626
380,0.164148961896,0.169811072444,0.166815287141,0.501645556996,0.487435181492,0.494323469198,32.563706115
390,0.162953134488,0.168392051802,0.165579904302,0.508826169343,0.491822895892,0.49860413177,33.408078048
400,0.162365127267,0.167855139934,0.165063939572,0.509025630797,0.49062624651,0.499720826354,34.333890497
410,0.161270223575,0.166674754258,0.163840165495,0.513314052059,0.497407259673,0.50697934115,35.10255959
420,0.165352310979,0.170923444488,0.167493034035,0.502842325721,0.482648583965,0.495998511074,35.885529437
430,0.158190996621,0.163497015754,0.160907164232,0.524683354942,0.514958117272,0.514796203238,36.678678698
440,0.159533645979,0.164785132865,0.162344127576,0.520195472225,0.505384922218,0.509212730318,37.475663128
450,0.160565087013,0.165799954051,0.163192356586,0.515807320235,0.5021938572,0.508096035734,38.263280534
460,0.150437742832,0.155704938766,0.153144505606,0.553405804328,0.535700039888,0.547366461939,39.040179364
470,0.15003073077,0.155398719253,0.152739309181,0.555500149596,0.53689668927,0.549413735343,39.833933727
480,0.149984264084,0.155523783131,0.152604606846,0.557295302683,0.53689668927,0.551088777219,40.712519174
490,0.148163707642,0.153537332222,0.150647306177,0.561683454672,0.54128440367,0.560208449656,41.540127118
500,0.144707750975,0.149644568606,0.146655736728,0.573451680463,0.55564419625,0.568397543272,42.340717871
510,0.141559128062,0.146402426751,0.143460194437,0.584721252618,0.56880733945,0.581239530988,43.370071679
520,0.139697029936,0.14439945821,0.141408088897,0.589508327516,0.573992820104,0.588684161548,44.216498756
