iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.133823119324,0.131672849583,0.131409389163,0.595591901865,0.607499002792,0.603015075377,0.094610534
10,0.135516745883,0.132569573826,0.132720268529,0.579435524085,0.59473474272,0.590173087661,0.885525525
20,0.137754692734,0.134764591096,0.135287820824,0.573651141917,0.59194256083,0.581983994044,1.661461132
30,0.136617713653,0.134076358228,0.133911943698,0.573651141917,0.587155963303,0.584775730504,2.464690893
40,0.135008208767,0.132625804538,0.132371238032,0.577341178817,0.588352612684,0.588125814256,3.249592326
50,0.133035112203,0.130531272319,0.130509348045,0.586616136432,0.600319106502,0.598920528569,4.068915465
60,0.129796447315,0.128124870535,0.127972038452,0.599680861673,0.607897885919,0.606737390657,4.980870866
70,0.122513133171,0.120954297887,0.12134977625,0.624414081979,0.630634224172,0.630001861158,5.814791947
80,0.122864611305,0.121074306032,0.121576210474,0.620025929989,0.632628639809,0.625162851294,6.627629542
90,0.121164367094,0.119440760612,0.120299989524,0.628203849606,0.638611886717,0.632979713382,7.439356305
100,0.120506175774,0.119128322089,0.119974779978,0.630198464147,0.639010769844,0.635399218314,8.332303798
110,0.118408026457,0.116763255716,0.117670872077,0.64356238157,0.650578380535,0.64638004839,9.199209742
120,0.116022706745,0.114712243768,0.115276455248,0.649645955919,0.65416832868,0.654569142006,10.108786586
130,0.111423321341,0.110508665894,0.111114167055,0.670090754962,0.67730355006,0.672994602643,10.867661538
140,0.110974054826,0.109786458103,0.110674952663,0.674279445497,0.679696848823,0.675414107575,11.684096106
150,0.109163098135,0.108144192537,0.109083965997,0.681958711479,0.68887116075,0.682114275079,12.629860388
160,0.104907671493,0.103946684979,0.104943549508,0.701705395432,0.703629836458,0.696445188908,13.518673345
170,0.102107843124,0.101208408941,0.102269613807,0.713274159769,0.713601914639,0.708728829332,14.430010235
180,0.101694277009,0.100942374086,0.101654799724,0.719457464845,0.720781810929,0.71375395496,15.418547573
190,0.0998786408236,0.0992730378465,0.100027732925,0.72534157774,0.728360590347,0.718779080588,16.555327565
200,0.0996000493381,0.0989150803198,0.0997195218354,0.726937269373,0.726765057838,0.720454122464,17.450846081
210,0.0992835146867,0.098751629035,0.0994275795769,0.727934576643,0.729557239729,0.721756932812,18.428155004
220,0.0978069083165,0.0979040091033,0.0979328169857,0.726937269373,0.726366174711,0.721384701284,19.224257551
230,0.0970520826845,0.0971658702195,0.0972031807533,0.726837538646,0.726366174711,0.720826353992,20.002531722
240,0.096163192055,0.0960253346267,0.0961112368546,0.730627306273,0.731152772238,0.72305974316,20.812118049
250,0.0959890943319,0.0960290952377,0.0960047879226,0.732322728633,0.731950538492,0.7249209008,21.665774384
260,0.0953656567242,0.0955847522423,0.0953906470782,0.733718958811,0.731551655365,0.726595942676,22.560121829
270,0.0942063335662,0.0945556848199,0.0942068264175,0.735214919717,0.733944954128,0.729759910664,23.505968232
280,0.0938576565411,0.0942017959586,0.0938489784968,0.736511419168,0.735540486637,0.733296110181,24.402129187
290,0.0927083473919,0.0931901013919,0.0929586760744,0.742295801336,0.742720382928,0.739624046157,25.260429673
300,0.092491896512,0.0930065663534,0.0927183958758,0.742993916426,0.74391703231,0.739437930393,26.026996189
310,0.0904031826755,0.0908512777249,0.0906369577336,0.749077490775,0.750299162345,0.748929834357,26.796218036
320,0.0900490289969,0.0903568054618,0.0902701640292,0.750673182407,0.751495811727,0.749302065885,27.606809133
330,0.0897373996963,0.0900761897047,0.0900284146761,0.750772913135,0.751894694854,0.750046528941,28.457809049
340,0.0899486552676,0.0900573769452,0.0902406484169,0.750274259499,0.750299162345,0.748371487065,29.323849205
350,0.090845543519,0.0915871719558,0.0911014926914,0.754363219308,0.752692461109,0.752838265401,30.149819905
360,0.0888122192428,0.0893158625486,0.0891641151366,0.753066719856,0.752692461109,0.751349339289,30.923830555
370,0.0885212264604,0.0889383459418,0.0888673905957,0.754762142216,0.755883526127,0.752466033873,31.724690791
380,0.0864679585981,0.0873028907044,0.086671232597,0.757055948938,0.759872357399,0.753954959985,32.529125562
390,0.0859026860296,0.0864242970576,0.086091415311,0.755260795851,0.757080175509,0.752838265401,33.316232424
400,0.0854957278774,0.0860911056392,0.0857141820796,0.756557295303,0.757479058636,0.752093802345,34.11076832
410,0.0851503970402,0.0861229145679,0.0853149393636,0.756557295303,0.756681292381,0.752652149637,34.886266416
420,0.0847823995521,0.0858648325461,0.0848784492866,0.758152986935,0.759872357399,0.754885538805,35.66823488
430,0.0848337755922,0.0856746145097,0.0849168280881,0.758452179116,0.760271240527,0.755071654569,36.458245756
440,0.0844154548113,0.0854255646759,0.084559886869,0.758252717662,0.759872357399,0.753396612693,37.246884326
450,0.0843677114782,0.085408830464,0.0845985596524,0.758053256208,0.759074591145,0.753582728457,38.032612941
460,0.0839727903159,0.0848620938381,0.0841821003834,0.75595891094,0.756282409254,0.753954959985,38.823946372
470,0.0837827693527,0.0847232200143,0.0840345025485,0.7576543333,0.759074591145,0.752093802345,39.613658099
480,0.0836941099298,0.084759519983,0.0841672919904,0.757853794754,0.759473474272,0.754885538805,40.398638968
490,0.083415402098,0.0844995115401,0.0838039297749,0.758352448389,0.757877941763,0.754513307277,41.207591863
500,0.0832204942966,0.0842279149491,0.0834969759625,0.754861872943,0.755883526127,0.754513307277,41.997739872
510,0.0827737896397,0.0838745306925,0.0831439354923,0.7576543333,0.757479058636,0.755257770333,42.765908848
520,0.0810935971611,0.0823362708698,0.0812673228848,0.759549217114,0.759872357399,0.759166201377,43.558598246
530,0.0808389695989,0.0820205270602,0.0809152921875,0.761244639473,0.760670123654,0.760469011725,44.306404938
540,0.0804907410147,0.0817079041363,0.0806439460286,0.761743293109,0.76266453929,0.759724548669,45.062963364
550,0.0799069131953,0.0810698163753,0.0799881794005,0.764236561285,0.764658954926,0.763260748185,45.834438954
560,0.0796579217142,0.0808941497793,0.0796468771781,0.766231175825,0.765855604308,0.764749674297,46.599693892
570,0.0789151728737,0.080392024643,0.0790372078967,0.766929290915,0.765456721181,0.765121905825,47.360999284
580,0.0788147866536,0.0799877113584,0.078899425548,0.766430637279,0.764260071799,0.764563558533,48.115466489
590,0.0781742650005,0.0796076851627,0.0782871252546,0.768225790366,0.765456721181,0.769402568398,48.877729946
600,0.0781915506464,0.079596960296,0.078290392549,0.768026328912,0.765456721181,0.769774799926,49.647924449
610,0.0779508656175,0.0793448838906,0.0780241876683,0.768126059639,0.765855604308,0.77089149451,50.396514853
620,0.0771370377227,0.0787697678055,0.0770493089011,0.771516904358,0.767850019944,0.773124883678,51.159433333
630,0.0770954950719,0.0786884911384,0.0771840015833,0.76742794455,0.767451136817,0.77275265215,51.946049305
640,0.0770372603282,0.0786610101886,0.0771846043735,0.769522289817,0.768248903071,0.774799925554,52.736121451
650,0.0767568124504,0.0784958676624,0.0769743067512,0.772015557993,0.76984443558,0.77647496743,53.53960748
