iterations,fitness,time,fevals
0,512.0,0.000125447999999,11
10,506.0,0.000196194999997,21
20,510.0,0.000274234999999,31
30,511.0,0.000340604999998,41
40,515.0,0.000430313999995,51
50,521.0,0.000499600999994,61
60,529.0,0.000590768999995,71
70,535.0,0.000658597999998,81
80,535.0,0.000765446999996,91
90,537.0,0.000856250999995,101
100,539.0,0.000923714999995,111
110,543.0,0.000986802999993,121
120,547.0,0.00107395999999,131
130,549.0,0.00122931099999,141
140,553.0,0.00137992099999,151
150,557.0,0.00145103199999,161
160,559.0,0.00159033699999,171
170,559.0,0.00165451999999,181
180,561.0,0.00172271399999,191
190,563.0,0.00186201899999,201
200,565.0,0.00197397399999,211
210,567.0,0.002115467,221
220,571.0,0.002296345,231
230,571.0,0.002414134,241
240,575.0,0.002492539,251
250,579.0,0.002655912,261
260,581.0,0.002739422,271
270,581.0,0.002946921,281
280,581.0,0.003008186,291
290,583.0,0.003156972,301
300,585.0,0.003277679,311
310,587.0,0.00334879,321
320,589.0,0.00341625399999,331
330,589.0,0.00353951399999,341
340,589.0,0.00361828399999,351
350,591.0,0.00376087099999,361
360,591.0,0.00384948699999,371
370,591.0,0.00406719599999,381
380,597.0,0.00416383399999,391
390,597.0,0.004355287,401
400,597.0,0.004486205,411
410,601.0,0.004688234,421
420,601.0,0.00482462199999,431
430,601.0,0.00496538499999,441
440,601.0,0.00511052499999,451
450,603.0,0.00523524299999,461
460,603.0,0.00531072999999,471
470,607.0,0.00540773299999,481
480,607.0,0.00548285599999,491
490,609.0,0.00555615599999,501
500,613.0,0.00564148899999,511
510,617.0,0.00571369399999,521
520,621.0,0.00579793299999,531
530,621.0,0.00589785299999,541
540,621.0,0.00597370499999,551
550,625.0,0.00604590999999,561
560,627.0,0.00611774999999,571
570,629.0,0.00625012699999,581
580,629.0,0.00633035499999,591
590,629.0,0.00646637799998,601
600,629.0,0.00658270899999,611
610,629.0,0.00668189999998,621
620,633.0,0.00675921099998,631
630,637.0,0.00690544499998,641
640,639.0,0.00708303999998,651
650,639.0,0.022106461,661
660,639.0,0.022192889,671
670,641.0,0.022235191,681
680,643.0,0.022280046,691
690,647.0,0.022312867,701
700,647.0,0.022362097,711
710,647.0,0.022396011,721
720,647.0,0.022433937,731
730,649.0,0.022487179,741
740,653.0,0.022560113,751
750,653.0,0.02266368,761
760,655.0,0.022705618,771
770,655.0,0.022766154,781
780,657.0,0.022863157,791
790,661.0,0.022943385,801
800,661.0,0.023024707,811
810,663.0,0.023079043,821
820,667.0,0.023152342,831
830,667.0,0.023252627,841
840,667.0,0.023306963,851
850,669.0,0.023353276,861
860,669.0,0.023401048,871
870,669.0,0.023450279,881
880,673.0,0.023498416,891
890,677.0,0.023544001,901
900,677.0,0.023623135,911
910,677.0,0.023672366,921
920,677.0,0.023720867,931
930,677.0,0.023770098,941
940,677.0,0.023821517,951
950,681.0,0.023866736,961
960,683.0,0.0239404,971
970,683.0,0.024004582,981
980,685.0,0.024068399,991
990,687.0,0.024151545,1001
1000,689.0,0.024245266,1011
1010,689.0,0.024283921,1021
1020,691.0,0.024337528,1031
1030,691.0,0.024400251,1041
1040,691.0,0.024438177,1051
1050,691.0,0.024527157,1061
1060,695.0,0.024567271,1071
1070,697.0,0.024631453,1081
1080,697.0,0.024682871,1091
1090,699.0,0.024735384,1101
1100,699.0,0.024785708,1111
1110,699.0,0.024838586,1121
1120,701.0,0.024921002,1131
1130,701.0,0.02496221,1141
1140,703.0,0.025010712,1151
1150,703.0,0.025083282,1161
1160,703.0,0.02513543,1171
1170,703.0,0.025189402,1181
1180,703.0,0.025249209,1191
1190,703.0,0.025316309,1201
1200,705.0,0.025385597,1211
1210,705.0,0.025424252,1221
1220,705.0,0.025465096,1231
1230,705.0,0.02551068,1241
1240,707.0,0.025592002,1251
1250,707.0,0.025632116,1261
1260,707.0,0.025731307,1271
1270,711.0,0.025783091,1281
1280,713.0,0.025836698,1291
1290,717.0,0.025891763,1301
1300,721.0,0.025984754,1311
1310,721.0,0.026035078,1321
1320,723.0,0.026119317,1331
1330,723.0,0.026175841,1341
1340,725.0,0.026214496,1351
1350,725.0,0.026301652,1361
1360,725.0,0.026366563,1371
1370,729.0,0.026445333,1381
1380,729.0,0.026563487,1391
