iterations,fitness,time,fevals
0,571.0,8.950684582,1000
10,632.0,17.154248893,2100
20,674.0,24.224623794,3200
30,704.0,30.4410399,4300
40,712.0,36.199845378,5400
50,714.0,41.926580081,6500
60,714.0,47.526979763,7600
70,714.0,53.152669496,8700
80,718.0,58.73192983,9800
90,716.0,64.206814639,10900
100,718.0,69.744018365,12000
110,720.0,75.359381296,13100
120,720.0,80.929834785,14200
130,724.0,86.529015365,15300
140,724.0,92.143920632,16400
150,726.0,97.706338923,17500
160,728.0,103.24014937,18600
170,728.0,108.746784407,19700
180,726.0,114.230115036,20800
190,728.0,119.707882948,21900
200,730.0,125.160579247,23000
210,730.0,130.701004492,24100
220,732.0,136.180579721,25200
230,728.0,141.694516235,26300
240,728.0,147.142846672,27400
250,728.0,152.589374532,28500
260,726.0,157.98128828,29600
270,728.0,163.457196361,30700
280,728.0,168.914207467,31800
290,728.0,174.425562464,32900
300,730.0,179.959402449,34000
310,730.0,185.570862289,35100
320,728.0,191.001233325,36200
330,728.0,196.515999834,37300
340,732.0,201.992934833,38400
350,729.0,207.467915187,39500
360,728.0,213.082669844,40600
370,728.0,218.527356472,41700
380,728.0,223.991956052,42800
390,730.0,229.447277994,43900
400,726.0,234.970379098,45000
410,728.0,240.432702027,46100
420,728.0,245.887753382,47200
430,730.0,251.426652107,48300
440,728.0,256.92800012,49400
450,730.0,262.485031101,50500
460,728.0,268.002344849,51600
470,728.0,273.522393642,52700
480,728.0,279.203019129,53800
490,728.0,284.674081074,54900
500,732.0,290.226932176,56000
510,736.0,295.86036938,57100
520,734.0,301.394685993,58200
530,734.0,306.883942553,59300
540,734.0,313.081906221,60400
550,736.0,318.922689027,61500
560,736.0,324.473850236,62600
570,734.0,329.970217549,63700
580,736.0,335.382457059,64800
590,740.0,340.961897542,65900
600,738.0,346.370260581,67000
610,736.0,351.897375273,68100
620,738.0,357.313042706,69200
630,738.0,362.801319755,70300
640,738.0,368.327230297,71400
650,736.0,373.907113857,72500
660,736.0,379.404178424,73600
670,736.0,384.973167387,74700
680,738.0,390.418765696,75800
690,738.0,395.923500424,76900
700,742.0,401.366343267,78000
710,738.0,406.903364657,79100
720,738.0,412.390454332,80200
730,738.0,417.806784376,81300
740,738.0,423.411750488,82400
750,738.0,428.950833008,83500
760,740.0,434.403349888,84600
770,738.0,439.831660524,85700
780,738.0,445.372551821,86800
790,740.0,450.80923206,87900
800,738.0,456.247729828,89000
810,738.0,461.733111376,90100
820,738.0,467.163556077,91200
830,740.0,472.71086853,92300
840,742.0,478.186769682,93400
850,742.0,483.790589629,94500
860,742.0,489.218691307,95600
870,742.0,494.74626658,96700
880,742.0,500.275132065,97800
890,744.0,505.900070573,98900
900,742.0,511.388559497,100000
910,742.0,516.814166814,101100
920,742.0,522.244932791,102200
930,742.0,527.690719636,103300
940,742.0,533.133992428,104400
950,742.0,538.553194633,105500
960,742.0,543.960938823,106600
970,742.0,549.430719308,107700
980,742.0,554.900933024,108800
990,742.0,560.337813103,109900
1000,744.0,565.908516757,111000
1010,746.0,571.672300382,112100
1020,746.0,577.149022412,113200
1030,746.0,582.697670297,114300
1040,746.0,588.250855804,115400
1050,748.0,593.897191847,116500
1060,746.0,599.338861537,117600
1070,748.0,604.779671694,118700
1080,746.0,610.214419532,119800
1090,750.0,615.748274468,120900
1100,746.0,621.272637704,122000
1110,744.0,626.726967007,123100
1120,746.0,632.192860082,124200
1130,746.0,637.698286594,125300
1140,746.0,643.159572394,126400
1150,746.0,648.823138127,127500
1160,748.0,654.39703522,128600
1170,750.0,659.853160901,129700
1180,746.0,665.417400367,130800
1190,748.0,670.866820811,131900
1200,748.0,676.383625841,133000
1210,752.0,682.002246029,134100
1220,748.0,687.533896519,135200
1230,748.0,692.987814107,136300
1240,748.0,698.39125917,137400
1250,748.0,703.799901183,138500
1260,748.0,709.251294142,139600
1270,748.0,714.738125629,140700
1280,748.0,720.146511642,141800
1290,750.0,725.576350256,142900
1300,748.0,730.992842214,144000
1310,748.0,736.469005566,145100
1320,748.0,742.10358456,146200
1330,750.0,748.145599595,147300
1340,750.0,753.589696547,148400
1350,748.0,759.024503462,149500
1360,748.0,764.487910927,150600
1370,750.0,769.907416541,151700
1380,754.0,775.426616741,152800
1390,754.0,781.01847834,153900
1400,754.0,786.723112419,155000
1410,754.0,792.19957772,156100
1420,754.0,797.777099294,157200
1430,754.0,803.319281532,158300
1440,754.0,808.759644965,159400
1450,754.0,814.225526005,160500
1460,754.0,819.67286745,161600
1470,756.0,825.190985666,162700
1480,752.0,830.67490123,163800
1490,754.0,836.15621923,164900
1500,754.0,841.582418046,166000
1510,754.0,847.026983967,167100
1520,756.0,852.509138526,168200
1530,754.0,857.989734474,169300
1540,756.0,863.660479884,170400
1550,756.0,869.118574797,171500
1560,754.0,874.52044958,172600
1570,754.0,879.972710824,173700
1580,754.0,885.362941972,174800
1590,754.0,890.89511905,175900
1600,754.0,896.319181249,177000
1610,754.0,901.715963013,178100
1620,754.0,907.184060169,179200
1630,754.0,912.614039912,180300
1640,754.0,918.102955139,181400
1650,754.0,923.670625081,182500
1660,754.0,929.149010748,183600
1670,754.0,934.674924572,184700
1680,754.0,940.146627247,185800
1690,754.0,945.632824932,186900
1700,754.0,951.083405764,188000
1710,756.0,956.493623528,189100
1720,754.0,961.915231114,190200
1730,754.0,967.329859959,191300
1740,752.0,972.711583293,192400
1750,754.0,978.164952778,193500
1760,754.0,983.728331252,194600
1770,754.0,989.181348098,195700
1780,756.0,994.67292033,196800
1790,756.0,1000.14504493,197900
1800,756.0,1005.61882113,199000
1810,758.0,1011.1019078,200100
1820,754.0,1016.51575478,201200
1830,756.0,1021.9454778,202300
1840,756.0,1027.38077775,203400
1850,758.0,1032.88492937,204500
1860,758.0,1038.38445949,205600
1870,758.0,1043.88982619,206700
1880,758.0,1049.31056877,207800
1890,756.0,1054.728018,208900
1900,758.0,1060.13663448,210000
1910,756.0,1065.59948437,211100
1920,760.0,1071.03539332,212200
1930,756.0,1076.49889925,213300
1940,760.0,1081.89569706,214400
1950,758.0,1087.50724697,215500
1960,758.0,1092.93514224,216600
1970,758.0,1098.35782306,217700
1980,756.0,1103.99327618,218800
1990,758.0,1109.44490982,219900
2000,760.0,1114.86077089,221000
2010,758.0,1120.28982874,222100
2020,756.0,1125.71835745,223200
2030,758.0,1131.19167453,224300
2040,758.0,1136.62843464,225400
2050,756.0,1142.13638833,226500
2060,758.0,1147.63709197,227600
2070,758.0,1153.04586818,228700
2080,758.0,1158.56978943,229800
2090,756.0,1164.10892155,230900
2100,756.0,1169.52902668,232000
2110,756.0,1174.96726808,233100
2120,758.0,1180.37126636,234200
2130,758.0,1185.81979481,235300
2140,758.0,1191.2808753,236400
2150,758.0,1196.67700211,237500
2160,758.0,1202.11003125,238600
2170,756.0,1207.527091,239700
2180,760.0,1212.96880846,240800
2190,760.0,1218.49526529,241900
2200,760.0,1223.95704777,243000
2210,760.0,1229.37458561,244100
2220,760.0,1234.74411757,245200
2230,760.0,1240.18860217,246300
2240,762.0,1245.64738194,247400
2250,758.0,1251.15032576,248500
2260,758.0,1256.57981319,249600
2270,760.0,1261.98590396,250700
2280,760.0,1267.41584723,251800
2290,760.0,1272.80237877,252900
2300,760.0,1278.32753299,254000
2310,760.0,1283.82534149,255100
2320,762.0,1289.27942792,256200
2330,762.0,1294.72474032,257300
2340,762.0,1300.34641355,258400
2350,762.0,1305.82847366,259500
2360,764.0,1311.4518696,260600
2370,764.0,1316.96012306,261700
2380,764.0,1322.42665832,262800
2390,766.0,1327.86283859,263900
2400,764.0,1333.24641811,265000
2410,768.0,1338.70968299,266100
2420,764.0,1344.15607373,267200
2430,766.0,1349.59178649,268300
2440,766.0,1355.05183715,269400
2450,764.0,1360.45707895,270500
2460,764.0,1365.86180256,271600
2470,766.0,1371.34134023,272700
2480,766.0,1376.7178079,273800
2490,766.0,1382.1969116,274900
2500,766.0,1387.64150706,276000
2510,766.0,1393.10164232,277100
2520,764.0,1398.52432715,278200
2530,766.0,1404.0279726,279300
2540,766.0,1409.45041821,280400
2550,764.0,1414.85511009,281500
2560,766.0,1420.26852822,282600
2570,766.0,1425.6461158,283700
2580,764.0,1431.10698149,284800
2590,768.0,1436.52476293,285900
2600,764.0,1441.94664366,287000
2610,766.0,1447.41225813,288100
2620,766.0,1452.88762685,289200
2630,766.0,1458.34947863,290300
2640,766.0,1463.87273107,291400
2650,764.0,1469.27292362,292500
2660,766.0,1474.72094736,293600
2670,768.0,1480.14773038,294700
2680,768.0,1485.67435605,295800
2690,766.0,1491.21041543,296900
2700,768.0,1496.71894093,298000
2710,766.0,1502.18349456,299100
2720,770.0,1507.66380424,300200
2730,768.0,1513.05313137,301300
2740,768.0,1518.64963051,302400
2750,768.0,1524.16813309,303500
2760,768.0,1529.60649265,304600
2770,766.0,1535.07320915,305700
2780,768.0,1540.47277519,306800
2790,768.0,1545.92517319,307900
2800,768.0,1551.38046085,309000
2810,768.0,1556.80436405,310100
2820,768.0,1562.21698975,311200
2830,768.0,1567.66939869,312300
2840,766.0,1573.08863007,313400
2850,768.0,1578.50071824,314500
2860,768.0,1583.98600023,315600
2870,766.0,1589.39810189,316700
2880,768.0,1594.81056312,317800
2890,768.0,1600.19877216,318900
2900,768.0,1605.6984135,320000
2910,768.0,1611.1417472,321100
2920,768.0,1616.54974848,322200
2930,766.0,1622.02402064,323300
