iterations,fitness,time,fevals
0,482.0,4.63130000004e-05,11
10,484.0,0.000144045,21
20,486.0,0.00024433,31
30,492.0,0.000450734,41
40,492.0,0.000557947000001,51
50,496.0,0.000640363,61
60,496.0,0.000715850000001,71
70,496.0,0.000797172,81
80,500.0,0.000891258,91
90,502.0,0.000967475,101
100,508.0,0.001052079,111
110,508.0,0.001161846,121
120,510.0,0.001243897,131
130,510.0,0.001376638,141
140,510.0,0.001506826,151
150,510.0,0.001611487,161
160,512.0,0.001718336,171
170,514.0,0.001817162,181
180,520.0,0.001916717,191
190,522.0,0.001977618,201
200,524.0,0.002025755,211
210,524.0,0.002084103,221
220,524.0,0.002140627,231
230,526.0,0.002208456,241
240,532.0,0.002294519,251
250,536.0,0.002359795,261
260,540.0,0.002405744,271
270,542.0,0.002452422,281
280,544.0,0.002506393,291
290,544.0,0.002576046,301
300,544.0,0.002632935,311
310,548.0,0.002696023,321
320,550.0,0.002979738,331
330,558.0,0.003091693,341
340,558.0,0.003161346,351
350,558.0,0.003249232,361
360,558.0,0.003311227,371
370,558.0,0.003382338,381
380,562.0,0.003505962,391
390,566.0,0.003577438,401
400,566.0,0.00364709,411
410,568.0,0.003712731,421
420,570.0,0.003815568,431
430,570.0,0.003960708,441
440,570.0,0.004192639,451
450,570.0,0.004242599,461
460,570.0,0.00436367,471
470,574.0,0.004524856,481
480,574.0,0.004583933,491
490,578.0,0.00465395,501
500,580.0,0.004779398,511
510,582.0,0.004847591,521
520,584.0,0.004926725,531
530,584.0,0.005120002,541
540,584.0,0.005214088,551
550,584.0,0.005376732,561
560,588.0,0.005517131,571
570,588.0,0.005625439,581
580,592.0,0.00572536,591
590,592.0,0.005819446,601
600,592.0,0.005890922,611
610,594.0,0.005962397,621
620,598.0,0.006048825,631
630,598.0,0.006129418,641
640,598.0,0.006186671,651
650,600.0,0.006320506,661
660,600.0,0.006441578,671
670,600.0,0.006549157,681
680,600.0,0.00672967,691
690,602.0,0.006821567,701
700,604.0,0.006904712,711
710,608.0,0.007009373,721
720,608.0,0.00713482,731
730,608.0,0.007188791,741
740,608.0,0.007308768,751
750,608.0,0.007365657,761
760,608.0,0.007504597,771
770,610.0,0.007595765,781
780,614.0,0.007669429,791
790,614.0,0.007749292,801
800,614.0,0.007848119,811
810,614.0,0.007983413,821
820,616.0,0.008065464,831
830,616.0,0.008136575,841
840,618.0,0.008267493,851
