iterations,fitness,time,fevals
0,7.0,1.46429999999e-05,11
10,10.0,3.09739999997e-05,21
20,9.0,4.48689999997e-05,31
30,9.0,6.77329999996e-05,41
40,6.0,8.27579999996e-05,51
50,6.0,9.75909999996e-05,61
60,6.0,0.000114532,71
70,9.0,0.000129419999999,81
80,9.0,0.000146038999999,91
90,9.0,0.000160990999999,101
100,9.0,0.000175307999999,111
110,9.0,0.000192312999999,121
120,9.0,0.000222932999999,131
130,9.0,0.000237434999999,141
140,9.0,0.000325207999999,151
150,9.0,0.000337688999999,161
160,9.0,0.000354740999999,171
170,9.0,0.000370617999999,181
180,9.0,0.000384934999999,191
190,9.0,0.000399327999999,201
200,9.0,0.000415648999999,211
210,10.0,0.000430161999999,221
220,10.0,0.000444593999999,231
230,10.0,0.000462644999999,241
240,10.0,0.000475524999999,251
250,10.0,0.000489219999999,261
260,10.0,0.000505781999999,271
270,10.0,0.000520314999999,281
280,10.0,0.000534222999999,291
290,10.0,0.000548410999999,301
300,10.0,0.000562339999999,311
310,10.0,0.000577094999999,321
320,10.0,0.000587352999999,331
330,10.0,0.000600944999999,341
340,10.0,0.000614498999999,351
350,10.0,0.000629955999999,361
360,10.0,0.000647025999999,371
370,12.0,0.000658095999999,381
380,12.0,0.000673703999999,391
390,12.0,0.000689015999999,401
400,12.0,0.000703158999999,411
410,12.0,0.000717745999999,421
420,12.0,0.000731936999999,431
430,12.0,0.000745955999999,441
440,12.0,0.000761091999999,451
450,12.0,0.000771847999999,461
460,12.0,0.000786577999999,471
470,12.0,0.000798882999999,481
480,12.0,0.000827353999999,491
490,12.0,0.000839644999999,501
500,12.0,0.000853644999999,511
510,13.0,0.000864856,521
520,13.0,0.000878162999999,531
530,13.0,0.000892733999999,541
540,13.0,0.000923619999999,551
550,13.0,0.000936949,561
560,13.0,0.000967569,571
570,15.0,0.000979682,581
580,15.0,0.001004898,591
590,15.0,0.001031719,601
600,15.0,0.001042476,611
610,16.0,0.001055967,621
620,16.0,0.001086641,631
630,16.0,0.001096497,641
640,16.0,0.001112885,651
650,16.0,0.001127416,661
660,16.0,0.00113683,671
670,17.0,0.001157098,681
680,17.0,0.001171511,691
690,17.0,0.001183093,701
700,17.0,0.001199062,711
710,17.0,0.001213075,721
720,18.0,0.001226253,731
730,18.0,0.001239493,741
740,18.0,0.001261789,751
750,18.0,0.001272359,761
