iterations,fitness,time,fevals
0,14.0,0.000379865999999,474
10,16.0,0.000689265,844
20,19.0,0.000979617999999,1213
30,22.0,0.00125465,1573
40,20.0,0.001518234,1940
50,19.0,0.001778544,2304
60,19.0,0.002033079,2661
70,20.0,0.002290657,3027
80,20.0,0.002551839,3392
90,23.0,0.002837764,3762
100,20.0,0.003102376,4126
110,20.0,0.003361423,4495
120,20.0,0.003614298,4854
130,20.0,0.003866396,5223
140,20.0,0.004114277,5588
150,20.0,0.004369359,5957
160,23.0,0.004631189,6324
170,24.0,0.004877956,6687
180,24.0,0.005125921,7051
190,28.0,0.005372818,7419
200,31.0,0.005723105,7784
210,33.0,0.005968969,8153
220,31.0,0.006245562,8515
230,31.0,0.006676032,8888
240,31.0,0.006945394,9258
250,31.0,0.007214648,9624
260,31.0,0.007536425,9994
270,31.0,0.007834925,10358
280,31.0,0.008161977,10726
290,33.0,0.008465557,11093
300,33.0,0.008726744,11461
310,31.0,0.009138869,11822
320,31.0,0.009388867,12186
330,31.0,0.009630763,12561
340,31.0,0.009870042,12924
350,31.0,0.010109561,13288
360,31.0,0.010349873,13653
370,31.0,0.010590508,14020
380,33.0,0.010830357,14383
390,33.0,0.011070106,14747
400,33.0,0.011312552,15117
410,31.0,0.011548177,15479
420,33.0,0.011789192,15849
430,33.0,0.012035185,16214
440,33.0,0.012276706,16579
450,35.0,0.012521998,16948
460,35.0,0.01276484,17313
470,35.0,0.013014448,17681
480,35.0,0.013261931,18052
490,35.0,0.01350927,18430
500,37.0,0.013789914,18797
510,37.0,0.014051588,19165
520,37.0,0.014300714,19532
530,39.0,0.014549716,19893
540,39.0,0.014800339,20263
550,39.0,0.015054019,20636
560,41.0,0.015307398,20997
570,41.0,0.015560957,21363
580,41.0,0.015808985,21734
590,42.0,0.016052612,22097
600,42.0,0.016296876,22464
610,41.0,0.016535672,22838
620,41.0,0.016830652,23207
630,44.0,0.017072399,23572
640,42.0,0.017312898,23931
650,41.0,0.01755223,24304
660,41.0,0.017794731,24664
670,42.0,0.018038737,25029
680,44.0,0.018278883,25395
690,44.0,0.01852085,25763
700,42.0,0.018763583,26124
710,42.0,0.019010508,26492
720,42.0,0.019256566,26860
730,42.0,0.019503053,27234
740,42.0,0.019752789,27598
750,48.0,0.020033091,27957
760,42.0,0.020313234,28320
770,42.0,0.020588311,28687
780,42.0,0.020835757,29057
790,42.0,0.021120544,29417
800,42.0,0.021474984,29786
810,42.0,0.021752247,30156
820,42.0,0.022024252,30519
830,42.0,0.022299257,30886
840,42.0,0.022573902,31252
850,42.0,0.022829744,31625
860,42.0,0.023080005,31991
870,42.0,0.02339262,32361
880,41.0,0.023667194,32727
890,41.0,0.023959103,33102
900,41.0,0.024252028,33470
910,41.0,0.02454335,33839
920,44.0,0.024798109,34206
930,41.0,0.025048569,34574
940,42.0,0.02530581,34942
950,42.0,0.02555763,35294
960,44.0,0.025805243,35653
970,46.0,0.02605912,36018
980,41.0,0.026325065,36383
990,41.0,0.02659087,36754
1000,41.0,0.026859691,37126
1010,41.0,0.027189468,37488
1020,42.0,0.027450306,37854
1030,41.0,0.027704132,38215
1040,41.0,0.027967673,38579
1050,41.0,0.028235972,38945
1060,41.0,0.028545403,39311
1070,41.0,0.028827238,39684
1080,41.0,0.029093023,40050
1090,41.0,0.029349026,40413
1100,42.0,0.029613433,40780
1110,42.0,0.029883438,41151
1120,40.0,0.030154364,41518
1130,40.0,0.030441706,41891
1140,40.0,0.030702257,42256
1150,41.0,0.030994807,42625
1160,41.0,0.031260886,42988
1170,41.0,0.031531649,43360
1180,40.0,0.031795148,43732
1190,43.0,0.032057783,44104
1200,43.0,0.032310668,44463
1210,40.0,0.0325604,44829
1220,42.0,0.032805834,45189
1230,43.0,0.033054629,45554
1240,45.0,0.033305569,45931
1250,48.0,0.033562451,46307
1260,45.0,0.033815301,46673
1270,45.0,0.034066882,47040
1280,45.0,0.034320076,47408
1290,53.0,0.034569826,47779
1300,53.0,0.034820783,48153
1310,53.0,0.035069248,48525
1320,53.0,0.035308928,48886
1330,53.0,0.035548455,49254
1340,55.0,0.03579066,49622
1350,53.0,0.036034268,49993
1360,55.0,0.03627402,50363
1370,55.0,0.036534686,50731
1380,56.0,0.036776096,51099
1390,56.0,0.037016227,51458
1400,57.0,0.037260591,51824
1410,56.0,0.037503555,52190
1420,56.0,0.037746169,52559
1430,56.0,0.037988894,52927
1440,56.0,0.038227156,53290
1450,58.0,0.038468243,53654
1460,56.0,0.038710819,54021
1470,56.0,0.038951834,54384
1480,56.0,0.039193189,54755
1490,56.0,0.039435175,55119
1500,56.0,0.039680067,55488
1510,57.0,0.03992098,55858
1520,57.0,0.040163203,56220
1530,58.0,0.040404986,56596
1540,56.0,0.040646977,56960
1550,57.0,0.040880663,57325
1560,56.0,0.041130427,57688
1570,56.0,0.041372225,58064
1580,56.0,0.041607282,58429
1590,58.0,0.041840418,58794
1600,57.0,0.042079859,59159
1610,57.0,0.042314309,59521
1620,57.0,0.04254775,59885
1630,57.0,0.042784618,60257
1640,58.0,0.04302413,60626
1650,59.0,0.043266276,60998
1660,57.0,0.043513218,61364
1670,57.0,0.043753075,61733
1680,57.0,0.043992989,62101
1690,57.0,0.044233557,62469
1700,57.0,0.044473516,62841
1710,57.0,0.044773122,63210
1720,57.0,0.045007056,63588
1730,59.0,0.045250686,63956
1740,57.0,0.045493781,64318
1750,57.0,0.045738069,64688
1760,57.0,0.045994397,65055
1770,57.0,0.046219081,65416
1780,58.0,0.04646165,65784
1790,58.0,0.046713631,66150
1800,58.0,0.046955457,66509
1810,58.0,0.047199261,66870
1820,58.0,0.047443385,67243
1830,58.0,0.04768813,67611
1840,58.0,0.047950419,67978
1850,58.0,0.048186826,68348
1860,57.0,0.048435201,68711
1870,57.0,0.048679455,69078
1880,56.0,0.04893461,69444
1890,56.0,0.049174407,69806
1900,56.0,0.049422332,70179
1910,56.0,0.049662765,70542
1920,56.0,0.050055818,70908
1930,57.0,0.050406515,71282
1940,57.0,0.050672283,71648
1950,57.0,0.051145231,72009
1960,56.0,0.051404003,72382
1970,56.0,0.051662272,72746
1980,56.0,0.054404636,73122
1990,57.0,0.054680468,73492
2000,58.0,0.05494763,73865
2010,56.0,0.055215277,74234
2020,56.0,0.055553175,74598
2030,56.0,0.055833851,74972
2040,56.0,0.056110351,75341
2050,56.0,0.05639044,75708
2060,57.0,0.056673827,76084
2070,57.0,0.056997831,76449
2080,56.0,0.057240678,76824
2090,58.0,0.057478918,77195
2100,56.0,0.05780293,77565
2110,56.0,0.058085335,77927
2120,57.0,0.05836043,78288
2130,58.0,0.058609695,78661
2140,56.0,0.058860042,79035
2150,56.0,0.05911185,79399
2160,56.0,0.05935999,79767
2170,57.0,0.059606497,80131
2180,58.0,0.059851431,80495
2190,57.0,0.060102909,80869
2200,58.0,0.060349046,81236
2210,58.0,0.060582628,81602
2220,57.0,0.060816952,81963
2230,57.0,0.061051178,82321
2240,57.0,0.061288935,82693
2250,57.0,0.061529923,83063
2260,57.0,0.061761349,83423
2270,57.0,0.062101483,83786
2280,57.0,0.062349427,84158
2290,57.0,0.062596449,84522
2300,57.0,0.062839225,84879
2310,57.0,0.063083223,85248
2320,58.0,0.063334505,85618
2330,58.0,0.063584724,85988
2340,57.0,0.063830441,86353
2350,57.0,0.064079371,86717
2360,58.0,0.064330768,87080
2370,57.0,0.064579005,87450
2380,58.0,0.064823922,87818
2390,58.0,0.065068793,88185
2400,58.0,0.065313301,88552
2410,58.0,0.065570031,88915
2420,58.0,0.065820419,89291
2430,58.0,0.06607141,89662
2440,59.0,0.066359082,90030
2450,60.0,0.066666685,90398
2460,60.0,0.067000768,90758
2470,60.0,0.06725551,91126
2480,60.0,0.06759802,91495
2490,62.0,0.068026505,91862
2500,62.0,0.068310116,92223
2510,62.0,0.068552996,92594
2520,62.0,0.068796702,92957
2530,62.0,0.069091498,93321
2540,60.0,0.069333054,93692
2550,60.0,0.06957018,94053
2560,60.0,0.069806125,94409
2570,60.0,0.070046621,94783
2580,62.0,0.070311681,95151
2590,62.0,0.070602888,95516
2600,62.0,0.070838524,95879
2610,62.0,0.071071911,96242
2620,60.0,0.071300576,96607
2630,62.0,0.071640073,96973
2640,62.0,0.071870977,97338
2650,60.0,0.072100171,97711
2660,60.0,0.07233239,98083
2670,62.0,0.072560594,98442
2680,62.0,0.072788727,98808
2690,60.0,0.073017577,99172
2700,60.0,0.073246845,99536
2710,60.0,0.073477565,99901
2720,62.0,0.073753145,100269
2730,60.0,0.073989021,100631
2740,60.0,0.07423531,100999
2750,62.0,0.074481233,101369
2760,60.0,0.074719279,101729
2770,62.0,0.074950209,102099
2780,62.0,0.075180183,102468
2790,60.0,0.075411511,102831
2800,60.0,0.075641131,103192
2810,60.0,0.075874883,103562
2820,60.0,0.076159364,103923
2830,60.0,0.076391821,104291
2840,60.0,0.076621178,104661
2850,60.0,0.076852695,105039
2860,60.0,0.077083254,105410
2870,60.0,0.077309021,105782
2880,60.0,0.077617518,106143
2890,60.0,0.077848995,106507
2900,62.0,0.078079952,106871
2910,60.0,0.078312532,107242
2920,62.0,0.078547536,107608
2930,60.0,0.078778736,107967
2940,60.0,0.07901351,108336
2950,60.0,0.079246898,108707
2960,62.0,0.079479786,109075
2970,62.0,0.079716203,109445
2980,62.0,0.079950815,109809
2990,62.0,0.080190525,110184
3000,62.0,0.080426467,110553
3010,62.0,0.080663525,110921
3020,65.0,0.080899272,111285
3030,62.0,0.081136281,111654
3040,62.0,0.081415152,112018
3050,62.0,0.081720404,112386
3060,62.0,0.082043479,112761
3070,62.0,0.082401477,113127
3080,63.0,0.082684276,113493
3090,65.0,0.082929823,113861
3100,63.0,0.083171821,114231
3110,63.0,0.083412147,114598
3120,63.0,0.083652225,114960
3130,63.0,0.083892004,115326
3140,63.0,0.084184145,115685
3150,65.0,0.084437734,116054
3160,66.0,0.084692953,116415
3170,66.0,0.084940137,116777
3180,66.0,0.08531567,117144
3190,66.0,0.085595651,117508
3200,66.0,0.085907464,117875
3210,66.0,0.086183058,118238
3220,66.0,0.086529247,118611
3230,66.0,0.086782366,118978
3240,66.0,0.087031348,119342
3250,67.0,0.087278383,119704
3260,67.0,0.08752473,120061
3270,67.0,0.087770973,120429
3280,67.0,0.088101642,120792
3290,67.0,0.088349466,121164
3300,67.0,0.08858664,121533
3310,68.0,0.088819031,121896
3320,68.0,0.089054777,122258
3330,67.0,0.089292681,122622
3340,67.0,0.089542438,122984
3350,67.0,0.089778463,123350
3360,67.0,0.090021199,123716
3370,69.0,0.090267345,124082
3380,69.0,0.090525966,124453
3390,69.0,0.090886323,124822
3400,69.0,0.091203636,125190
3410,69.0,0.09144768,125552
3420,69.0,0.091812577,125917
3430,69.0,0.09207876,126285
3440,69.0,0.09235437,126654
3450,71.0,0.092612954,127020
3460,71.0,0.09287314,127391
3470,71.0,0.093121656,127758
3480,72.0,0.093367995,128128
3490,73.0,0.093624905,128496
3500,73.0,0.093864165,128856
