iterations,fitness,time,fevals
0,17.0,0.062330418,1000
10,22.0,0.120634926,2100
20,20.0,0.187468283,3200
30,22.0,0.253630601,4300
40,22.0,0.313190913,5400
50,25.0,0.374708303,6500
60,28.0,0.434735083,7600
70,27.0,0.494492768,8700
80,27.0,0.558089314,9800
90,27.0,0.616651521,10900
100,28.0,0.677847568,12000
110,29.0,0.736642951,13100
120,27.0,0.798404463,14200
130,28.0,0.860438354,15300
140,33.0,0.922853425,16400
150,35.0,0.979856097,17500
160,36.0,1.036583719,18600
170,36.0,1.090868168,19700
180,36.0,1.149024251,20800
190,38.0,1.209198013,21900
200,42.0,1.266269495,23000
210,42.0,1.324215414,24100
220,47.0,1.383317306,25200
230,49.0,1.440785382,26300
240,43.0,1.492952816,27400
250,46.0,1.540962751,28500
260,45.0,1.589889914,29600
270,45.0,1.641381783,30700
280,47.0,1.695606339,31800
290,47.0,1.749568311,32900
300,53.0,1.804905286,34000
310,50.0,1.857364651,35100
320,49.0,1.905087218,36200
330,47.0,1.953316798,37300
340,50.0,2.006564159,38400
350,52.0,2.059363111,39500
360,49.0,2.112948497,40600
370,50.0,2.165279371,41700
380,47.0,2.21490776,42800
390,50.0,2.268288017,43900
400,52.0,2.32010938,45000
410,55.0,2.371408964,46100
420,55.0,2.423635505,47200
430,54.0,2.476121732,48300
440,58.0,2.527988106,49400
450,58.0,2.578467691,50500
460,57.0,2.631800532,51600
470,54.0,2.681718797,52700
480,55.0,2.729727307,53800
490,55.0,2.783140864,54900
500,54.0,2.831403209,56000
510,55.0,2.87958691,57100
520,55.0,2.924928426,58200
530,55.0,2.97049359,59300
540,55.0,3.0170523,60400
550,55.0,3.062949948,61500
560,55.0,3.109616013,62600
570,56.0,3.15497882,63700
580,54.0,3.201771489,64800
590,54.0,3.247166414,65900
600,54.0,3.291736637,67000
610,55.0,3.336959564,68100
620,54.0,3.382593835,69200
630,54.0,3.432926944,70300
640,55.0,3.480018891,71400
650,54.0,3.527487398,72500
660,55.0,3.574756348,73600
670,55.0,3.631890283,74700
680,55.0,3.686031611,75800
690,55.0,3.738404152,76900
700,55.0,3.78793236,78000
710,55.0,3.840210819,79100
720,55.0,3.896431947,80200
730,57.0,3.948759223,81300
740,60.0,3.999087382,82400
750,67.0,4.050973219,83500
760,61.0,4.102520499,84600
770,68.0,4.153387436,85700
780,63.0,4.202747285,86800
790,62.0,4.251883613,87900
800,65.0,4.30043439,89000
810,64.0,4.348327754,90100
820,63.0,4.396985613,91200
830,65.0,4.445265019,92300
840,67.0,4.492153594,93400
850,73.0,4.539629237,94500
860,68.0,4.587515618,95600
870,68.0,4.636006299,96700
880,68.0,4.681974785,97800
890,68.0,4.72869633,98900
900,68.0,4.773023441,100000
910,69.0,4.817368704,101100
920,69.0,4.861463463,102200
930,73.0,4.908608986,103300
940,71.0,4.953495682,104400
950,69.0,4.996847315,105500
960,68.0,5.038582271,106600
970,68.0,5.082610354,107700
980,69.0,5.125923596,108800
990,69.0,5.171066682,109900
1000,68.0,5.213816236,111000
1010,69.0,5.255552222,112100
1020,68.0,5.296807478,113200
1030,69.0,5.337747373,114300
1040,71.0,5.37927163,115400
1050,71.0,5.42003987,116500
1060,71.0,5.465613243,117600
1070,71.0,5.506246128,118700
1080,69.0,5.551368254,119800
1090,71.0,5.597120309,120900
1100,68.0,5.639766224,122000
1110,68.0,5.681479739,123100
1120,68.0,5.726579389,124200
1130,69.0,5.770641683,125300
1140,69.0,5.821493158,126400
1150,71.0,5.86450061,127500
1160,71.0,5.908232723,128600
1170,73.0,5.9506344,129700
1180,71.0,5.994853495,130800
1190,69.0,6.035821245,131900
1200,68.0,6.078101298,133000
1210,69.0,6.123015391,134100
1220,71.0,6.166074783,135200
1230,71.0,6.213234109,136300
1240,71.0,6.256770597,137400
1250,72.0,6.299647067,138500
1260,71.0,6.344865137,139600
1270,71.0,6.386322501,140700
1280,68.0,6.432525454,141800
1290,68.0,6.472629822,142900
1300,69.0,6.521526828,144000
1310,69.0,6.564732003,145100
1320,69.0,6.613884271,146200
1330,71.0,6.656701859,147300
1340,71.0,6.698293354,148400
1350,69.0,6.748544409,149500
1360,69.0,6.791786753,150600
1370,71.0,6.835599682,151700
1380,71.0,6.87728287,152800
1390,68.0,6.919893732,153900
1400,68.0,6.961916811,155000
1410,68.0,7.003497087,156100
1420,70.0,7.04638988,157200
1430,70.0,7.089574038,158300
1440,70.0,7.129722501,159400
1450,68.0,7.174498568,160500
1460,68.0,7.22183551,161600
1470,69.0,7.267884311,162700
1480,69.0,7.309373242,163800
1490,71.0,7.352735364,164900
1500,70.0,7.397729472,166000
1510,69.0,7.441975732,167100
1520,68.0,7.482528707,168200
1530,70.0,7.52744064,169300
1540,70.0,7.570110135,170400
1550,70.0,7.612726456,171500
1560,68.0,7.657746583,172600
1570,70.0,7.704926028,173700
1580,68.0,7.747739643,174800
1590,68.0,7.790929032,175900
1600,68.0,7.831789152,177000
1610,68.0,7.87950197,178100
1620,68.0,7.923931236,179200
1630,68.0,7.96768955,180300
1640,68.0,8.011483988,181400
1650,68.0,8.054226942,182500
1660,68.0,8.094847016,183600
1670,68.0,8.138616883,184700
1680,67.0,8.185473978,185800
1690,68.0,8.230149169,186900
1700,68.0,8.273814592,188000
1710,68.0,8.320199321,189100
1720,68.0,8.36564344,190200
1730,67.0,8.413399634,191300
1740,68.0,8.455331736,192400
1750,68.0,8.500262562,193500
1760,69.0,8.545036462,194600
1770,67.0,8.585403957,195700
1780,68.0,8.630285205,196800
1790,67.0,8.675505987,197900
1800,67.0,8.719445098,199000
1810,68.0,8.76327887,200100
1820,68.0,8.803936444,201200
1830,67.0,8.846683574,202300
1840,68.0,8.889941513,203400
1850,68.0,8.934264281,204500
1860,68.0,8.977130965,205600
1870,69.0,9.021050343,206700
1880,67.0,9.062024396,207800
1890,67.0,9.103880587,208900
1900,67.0,9.149091187,210000
1910,68.0,9.190469062,211100
1920,67.0,9.230701891,212200
1930,67.0,9.279209748,213300
1940,66.0,9.320543018,214400
1950,67.0,9.362906585,215500
1960,67.0,9.404787686,216600
1970,66.0,9.44500471,217700
1980,67.0,9.493381923,218800
1990,67.0,9.535945612,219900
2000,66.0,9.57636963,221000
2010,68.0,9.617889274,222100
2020,67.0,9.658307697,223200
2030,66.0,9.700415358,224300
2040,67.0,9.746800801,225400
2050,67.0,9.792185528,226500
2060,67.0,9.835917184,227600
2070,67.0,9.876913944,228700
2080,67.0,9.91814375,229800
2090,67.0,9.957971036,230900
2100,67.0,10.000037987,232000
2110,67.0,10.040714448,233100
2120,66.0,10.083684969,234200
2130,66.0,10.125299777,235300
2140,69.0,10.167566175,236400
2150,67.0,10.207433193,237500
2160,67.0,10.24719098,238600
2170,67.0,10.287126501,239700
2180,67.0,10.329193492,240800
2190,67.0,10.370908073,241900
2200,67.0,10.413213196,243000
2210,67.0,10.453568903,244100
2220,67.0,10.494452684,245200
2230,67.0,10.533656027,246300
2240,67.0,10.574228665,247400
2250,66.0,10.614586737,248500
2260,67.0,10.655815521,249600
2270,68.0,10.697463194,250700
2280,67.0,10.737350933,251800
2290,67.0,10.776913153,252900
2300,68.0,10.816268073,254000
2310,67.0,10.857932659,255100
2320,67.0,10.899053432,256200
2330,68.0,10.941081955,257300
2340,66.0,10.98197339,258400
2350,67.0,11.023821355,259500
2360,66.0,11.065018456,260600
2370,67.0,11.106592916,261700
2380,67.0,11.14711666,262800
2390,67.0,11.186610744,263900
2400,67.0,11.227245285,265000
2410,67.0,11.267431314,266100
2420,67.0,11.306748159,267200
2430,67.0,11.346325243,268300
2440,67.0,11.387910618,269400
2450,66.0,11.427793023,270500
2460,67.0,11.467275312,271600
2470,67.0,11.507745364,272700
2480,68.0,11.548920394,273800
2490,67.0,11.590583008,274900
2500,67.0,11.63184087,276000
2510,67.0,11.673600336,277100
2520,67.0,11.712935744,278200
2530,67.0,11.752706526,279300
2540,67.0,11.792057435,280400
2550,66.0,11.832170634,281500
2560,67.0,11.873384906,282600
2570,66.0,11.913563832,283700
2580,67.0,11.961678702,284800
2590,67.0,12.002848794,285900
2600,66.0,12.042753502,287000
2610,67.0,12.081509492,288100
2620,67.0,12.120990523,289200
2630,67.0,12.162726924,290300
2640,67.0,12.210411698,291400
2650,66.0,12.25176516,292500
2660,68.0,12.291607537,293600
2670,66.0,12.331713086,294700
2680,66.0,12.371612352,295800
2690,68.0,12.417619589,296900
2700,67.0,12.461359838,298000
2710,67.0,12.501703676,299100
2720,67.0,12.544233174,300200
2730,69.0,12.583568183,301300
2740,67.0,12.625545798,302400
2750,67.0,12.671338669,303500
2760,67.0,12.714525739,304600
2770,67.0,12.756274673,305700
2780,67.0,12.800306779,306800
2790,67.0,12.846187401,307900
2800,67.0,12.886994237,309000
2810,67.0,12.928261873,310100
2820,67.0,12.97324713,311200
2830,67.0,13.016841772,312300
2840,67.0,13.058199418,313400
2850,66.0,13.10025412,314500
2860,66.0,13.145777106,315600
2870,67.0,13.189823725,316700
2880,67.0,13.238249908,317800
2890,67.0,13.290366251,318900
2900,67.0,13.340271352,320000
2910,67.0,13.386670096,321100
2920,67.0,13.431160852,322200
2930,67.0,13.4749743,323300
2940,66.0,13.520322882,324400
2950,69.0,13.561940465,325500
2960,67.0,13.608261498,326600
2970,67.0,13.651967756,327700
2980,67.0,13.696568031,328800
2990,66.0,13.742749414,329900
3000,67.0,13.791506244,331000
3010,68.0,13.833788968,332100
3020,67.0,13.875890687,333200
3030,66.0,13.921937128,334300
3040,67.0,13.970433998,335400
3050,67.0,14.014698305,336500
3060,69.0,14.057659762,337600
3070,67.0,14.102731173,338700
3080,67.0,14.149266364,339800
3090,67.0,14.19170915,340900
3100,66.0,14.234973657,342000
3110,67.0,14.279201369,343100
3120,67.0,14.321541709,344200
3130,67.0,14.362363764,345300
3140,66.0,14.402145911,346400
3150,67.0,14.444129432,347500
3160,66.0,14.483452143,348600
3170,66.0,14.524659582,349700
3180,67.0,14.569096096,350800
3190,67.0,14.610979173,351900
3200,67.0,14.64980342,353000
3210,66.0,14.690511077,354100
3220,67.0,14.732618254,355200
3230,66.0,14.779678481,356300
3240,67.0,14.822764589,357400
3250,67.0,14.868172479,358500
3260,67.0,14.913153966,359600
3270,67.0,14.956880098,360700
3280,67.0,14.999499685,361800
3290,66.0,15.047963227,362900
3300,67.0,15.092126476,364000
3310,67.0,15.131335941,365100
3320,66.0,15.17692962,366200
3330,67.0,15.2179004,367300
3340,67.0,15.259939233,368400
3350,68.0,15.300617613,369500
3360,67.0,15.345437268,370600
3370,66.0,15.388710907,371700
3380,66.0,15.431546334,372800
3390,66.0,15.477742032,373900
3400,66.0,15.522660541,375000
