iterations,fitness,time,fevals
0,0.0322528827624,0.00231275399892,460
10,0.0408067859017,0.00477721199968,829
20,0.0428720799758,0.00691638199896,1195
30,0.0509185863605,0.00898152399895,1574
40,0.0525115630588,0.0110455719987,1935
50,0.0562712815875,0.0129517159985,2299
60,0.0539365607452,0.0149406410001,2670
70,0.0599056436639,0.0170342269994,3035
80,0.0610656128725,0.0191577159985,3394
90,0.0636200389441,0.0236843980001,3760
100,0.0687158844283,0.0252776529996,4132
110,0.0696569818167,0.0268701779987,4498
120,0.0721785153455,0.0285170400002,4860
130,0.074131739335,0.0301405629998,5226
140,0.0751219269112,0.0321451689997,5588
150,0.0750345173058,0.0338850219996,5957
160,0.0837570591013,0.0355059920003,6327
170,0.0871171236439,0.0369384259993,6688
180,0.0864296922062,0.0384682279982,7058
190,0.0864296922062,0.0398215279984,7424
200,0.0798527057358,0.0410643329978,7790
210,0.0804184225749,0.0424442549975,8156
220,0.0799700540493,0.0438602789982,8523
230,0.0802994102815,0.045418159998,8886
240,0.0794894212453,0.0466551289974,9255
250,0.0793973308243,0.0478023899977,9622
260,0.0807265109557,0.0490017989978,9986
270,0.0761228026611,0.0502923759977,10356
280,0.0753969451786,0.0516923539981,10715
290,0.0718837413659,0.0538333469976,11078
300,0.0739760015648,0.055578305999,11438
310,0.0768040981226,0.0570008939994,11800
320,0.0768040981226,0.05847636,12173
330,0.0798451889928,0.0601312439994,12545
340,0.0837137833924,0.0616716219993,12914
350,0.088131121022,0.0631660509989,13284
360,0.0951596714772,0.0643815049989,13660
370,0.0911573216013,0.0655305889977,14032
380,0.0887644356526,0.0667843339979,14400
390,0.0859044212296,0.0679687909978,14773
400,0.086859151156,0.0692889069978,15139
410,0.0899697763145,0.070789170999,15508
420,0.0905372837532,0.0723583579984,15877
430,0.0881544348234,0.0737018119999,16243
440,0.0963897769676,0.0751659730013,16610
450,0.0963897769676,0.0767479229999,16973
460,0.0960626274005,0.0779932799996,17341
470,0.0969828016041,0.0792958910006,17710
480,0.0980430419783,0.0805952200008,18076
490,0.0981439790328,0.081689603001,18439
500,0.0981439790328,0.0829903909998,18810
510,0.0984213180478,0.084288991,19177
520,0.0981439790328,0.0856131180008,19540
530,0.0981439790328,0.086833313002,19913
540,0.0984213180478,0.0883237310009,20286
550,0.0980702447004,0.0896569739998,20650
560,0.0940620822331,0.0907779779991,21020
570,0.0871761497741,0.091819117999,21390
580,0.0923114612903,0.0928814089984,21757
590,0.0889611919689,0.0940797229996,22129
600,0.0909651230201,0.0952448520002,22491
610,0.0842968870497,0.0968869730004,22858
620,0.0844100175387,0.0982180279989,23225
630,0.0928667734144,0.0994575509994,23596
640,0.0918792015933,0.100689415,23971
650,0.0910867872125,0.101946442001,24330
660,0.0906319412862,0.103242124,24697
670,0.088015519529,0.105270433,25059
680,0.0906389838379,0.106683904,25425
690,0.0955116413522,0.108000737,25790
700,0.0940110528798,0.109262869,26157
710,0.094862535789,0.110496192001,26525
720,0.0973288343791,0.11179151,26881
730,0.0943386960793,0.113673951,27243
740,0.0983592688094,0.115165097999,27604
750,0.0958675908473,0.116518033999,27970
760,0.0961978606532,0.117952290999,28337
770,0.0954547337045,0.119489021998,28708
780,0.0963760606725,0.120980532998,29076
790,0.0982313298569,0.122159519999,29444
800,0.0953047956203,0.123281617998,29805
810,0.0953047956203,0.124476284998,30171
820,0.0938202062183,0.125656365999,30538
830,0.0943456842506,0.126792685998,30903
840,0.0954896554369,0.127977507998,31272
850,0.0968797657957,0.129220676999,31637
860,0.101444970177,0.130472963001,32007
870,0.0972414730039,0.131736189,32366
880,0.0962692379395,0.133023118999,32725
890,0.102493090666,0.134364385,33094
900,0.101346024686,0.135477366,33467
910,0.100974433352,0.136620980002,33838
920,0.102073102024,0.137764228002,34202
930,0.102073102024,0.138834907002,34564
940,0.0992127047714,0.139887717001,34928
950,0.100869554453,0.141193610001,35298
960,0.09992343797,0.142493668001,35664
970,0.100204835254,0.143753612001,36035
980,0.104142097988,0.145074822001,36395
990,0.104142097988,0.146173216001,36761
1000,0.104058424863,0.147448476,37123
1010,0.105388022744,0.148539941001,37487
1020,0.104597277396,0.149543155001,37854
1030,0.10697421585,0.150659418001,38220
1040,0.10697421585,0.151932491002,38581
1050,0.10697421585,0.153229632002,38950
1060,0.107124156177,0.154961098002,39315
1070,0.106357112747,0.156024484002,39679
1080,0.106357112747,0.157073282002,40040
1090,0.104359820293,0.158351460002,40408
1100,0.103816344511,0.159505649002,40773
1110,0.0990243033119,0.160712716002,41146
1120,0.0995359591213,0.162334051001,41508
1130,0.100046734258,0.163343465001,41871
1140,0.101155524722,0.164396640001,42241
1150,0.0998456594703,0.165566874,42598
1160,0.0990272572725,0.166664173999,42965
1170,0.10086853263,0.167901872999,43336
1180,0.10086853263,0.169246420999,43693
1190,0.102148514897,0.170381283,44057
1200,0.10095405049,0.171459985,44423
1210,0.100105218179,0.172656475999,44783
1220,0.0998671926619,0.173677924,45154
1230,0.101747513018,0.175064773999,45522
1240,0.101382806252,0.176158426999,45889
1250,0.104049295795,0.177175499999,46258
1260,0.10292254807,0.17825639,46620
1270,0.102614898316,0.179292061001,46985
1280,0.0970193422754,0.180451356,47354
1290,0.0999035420184,0.181541363001,47726
1300,0.0971022454403,0.182773592001,48101
1310,0.0979821677043,0.183994152001,48477
1320,0.099622638063,0.189180892001,48844
1330,0.0936069213278,0.190810615,49212
1340,0.0920547428413,0.192686491,49581
1350,0.0919504794503,0.194167062,49952
1360,0.0919504794503,0.195475143,50320
1370,0.0961634932276,0.196832819001,50690
1380,0.0957982873759,0.198132877002,51052
1390,0.0912172664721,0.19944971,51417
1400,0.0976830938483,0.200883968,51774
1410,0.0933790809316,0.202643878001,52140
1420,0.0943061260942,0.204148518002,52509
1430,0.0912884235785,0.205394604001,52878
1440,0.0980013765245,0.206630479002,53243
1450,0.0950226177569,0.207882765002,53618
1460,0.0961232411699,0.209203610002,53982
1470,0.103543114089,0.210404112002,54352
1480,0.0986877519857,0.211820865003,54722
1490,0.0957664793846,0.212904308004,55090
1500,0.099193216786,0.213954565004,55455
1510,0.099193216786,0.214948663004,55823
1520,0.0993617348812,0.215954431005,56190
1530,0.0992914840559,0.216975880006,56564
1540,0.100710520002,0.218223425007,56927
1550,0.102620301379,0.220210161007,57295
1560,0.103479560686,0.221318037007,57665
1570,0.1059968299,0.222459463008,58031
1580,0.101353361463,0.223613652008,58397
1590,0.103654963153,0.224770758008,58767
1600,0.0993880267606,0.226036537009,59140
1610,0.10788184049,0.22763927401,59510
1620,0.10788184049,0.22881935501,59882
1630,0.10788184049,0.22982038201,60253
1640,0.10788184049,0.23086918001,60616
1650,0.10788184049,0.231857079008,60982
1660,0.103498903352,0.233159690009,61347
1670,0.0965597997362,0.234518461009,61715
1680,0.096263414287,0.235738656009,62083
1690,0.0950702349506,0.236870965009,62450
1700,0.101973021704,0.238150966008,62817
1710,0.0945311921015,0.239328129008,63194
1720,0.0944242339576,0.240452780008,63562
1730,0.0978584599838,0.241703607009,63932
1740,0.0992218304491,0.243197306008,64284
1750,0.0937112347801,0.244410207009,64652
1760,0.0937112347801,0.245684373011,65019
1770,0.098598968228,0.246977138009,65394
1780,0.100018012175,0.248263703008,65758
1790,0.0995248187426,0.249367567008,66128
1800,0.0982750766662,0.250563694008,66503
1810,0.100032092198,0.251770031007,66870
1820,0.10108485368,0.252844357006,67236
1830,0.0985258122271,0.253901908007,67606
1840,0.0989475340378,0.255045886008,67970
1850,0.100025376585,0.256226697007,68342
1860,0.0973390338495,0.257486641009,68704
1870,0.0984028815763,0.258689696009,69073
1880,0.100393511236,0.25991572501,69438
1890,0.101404835951,0.26095686601,69812
1900,0.100055199514,0.261995453009,70183
1910,0.099294684533,0.263131773008,70550
1920,0.0983910654705,0.264414692008,70915
1930,0.101404835951,0.265565599009,71273
1940,0.0999422689028,0.266718694009,71627
1950,0.0989674559343,0.268316325009,72000
1960,0.0981991723918,0.269362206009,72367
1970,0.0976636767544,0.270400064008,72739
1980,0.0962214578885,0.271384316009,73108
1990,0.0962446087427,0.272503132008,73485
2000,0.0974181681517,0.273686495007,73852
2010,0.0947264492955,0.275009893006,74223
2020,0.0946436543977,0.276100994008,74592
2030,0.0992283696424,0.277221268008,74958
2040,0.0976276594279,0.278293041009,75322
2050,0.0962216642781,0.27936773201,75686
2060,0.0981273127072,0.28067617701,76055
2070,0.0970233477682,0.282063757011,76422
2080,0.0970482079038,0.283462277011,76787
2090,0.0982127675766,0.284943578012,77155
2100,0.0992167859765,0.286143716012,77526
2110,0.105712880029,0.287170270012,77892
2120,0.105987056279,0.288734716012,78262
2130,0.099708016156,0.290027846013,78636
2140,0.101466421521,0.291245853014,79011
2150,0.102823050698,0.292615928012,79379
2160,0.102101220778,0.293772305013,79754
2170,0.0994281910858,0.295028238012,80115
2180,0.101432565465,0.296339601013,80486
2190,0.0981891096404,0.297843512013,80854
2200,0.101432565465,0.299184049012,81226
2210,0.100242693418,0.300854250012,81590
2220,0.0965085643937,0.302086114012,81957
2230,0.0980279598069,0.303389819011,82329
2240,0.0999856499472,0.304564430011,82701
2250,0.100507122283,0.30574560501,83070
2260,0.102401095592,0.306826860009,83442
2270,0.101330082582,0.30817578401,83817
2280,0.10169579682,0.309296423009,84186
2290,0.101170631746,0.310481974007,84556
2300,0.102166271917,0.311668984008,84919
2310,0.102588874667,0.313025202007,85296
2320,0.102570957558,0.314164804007,85663
2330,0.102570957558,0.315192816006,86022
2340,0.104720143728,0.316190925007,86389
2350,0.102231161109,0.317226960007,86752
2360,0.10092877251,0.318430745006,87116
2370,0.10110867953,0.319620308008,87478
2380,0.100400796953,0.320944070008,87841
2390,0.102072767593,0.322015114009,88206
2400,0.100853431306,0.323065737008,88572
2410,0.100323838427,0.324107243008,88942
2420,0.100726813591,0.325185580008,89311
2430,0.102095821899,0.326365660007,89674
2440,0.100945657658,0.327659519005,90027
2450,0.102892234215,0.328687167006,90389
2460,0.100945657658,0.329741436006,90757
2470,0.100874167838,0.330812116006,91123
2480,0.0981955376617,0.331946977005,91498
2490,0.0958093531222,0.333109189005,91858
2500,0.0945311686809,0.334269942005,92223
2510,0.09534245262,0.336142171005,92591
2520,0.100691017047,0.337876189005,92955
2530,0.0999400514759,0.339241159005,93320
2540,0.103912810334,0.340473023005,93679
2550,0.106957652127,0.341806995006,94050
2560,0.0986551907902,0.342869652006,94415
